Country Name,Country Code,Series Name,Series Code,1990 [YR1990],2000 [YR2000],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
Cameroon,CMR,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,20.5242980837395,20.7750537629592,10.0626738862023,7.642247765929,6.07958598167322,7.20888566831364,3.46351946734082,4.17355707178314,3.1693687526432,2.63560265173174,..,..
Cameroon,CMR,Net migration,SM.POP.NETM,..,..,..,-70000,..,..,..,..,-50000,..,..,..
Cameroon,CMR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,22992322.92,30158308.03,129943173.051351,167338949.649317,162014623.76574,184370028.746113,114858952.71175,219254989.731884,210419765.073227,244059166.991982,..,..
Cameroon,CMR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-112831336.842375,158801499.516799,59069772.8495726,189330876.448617,20910875.6177364,743285027.269427,535742601.499259,652411755.806169,525754619.342192,325449331.659182,..,..
Cameroon,CMR,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,444380000,376730000,1718930000,1926290000,548590000,648340000,540500000,611840000,596240000,737490000,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 09/18/2015,,,,,,,,,,,,,,,
